"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2018,31157043,1,31168382
2018,31146629,1,31168431
2018,31157108,1,31168449
2018,31146645,1,31157796
2018,31157117,1,31168463
2018,31146653,3,31168470
2018,31157136,4,31157808
2018,31146673,1,31168504
2018,31157164,1,31168503
2018,31157166,1,31168506
2018,31147319,1,31158491
2018,31147328,7,31169530
2018,31147334,1,31158506
2018,31158219,1,31158515
2018,31147408,1,31158574
2018,31158358,1,31169684
2018,31147432,1,31158599
2018,31147441,1,31158610
2018,31147279,1,31169407
2018,31158103,1,31169426
2018,31158115,1,31169436
2018,31147312,1,31158480
2018,31147314,1,31158483
2018,31158211,1,31169534
2018,31147336,1,31158508
2018,31147335,1,31158507
2018,31147339,1,31158512
2018,31147346,1,31158514
2018,31158336,1,31169664
2018,31158337,1,31169665
2018,31147420,1,31169681
2018,31158379,1,31169706
2018,31158383,1,31169708
2018,31156862,1,31168180
2018,31156874,1,31168193
2018,31157014,1,31168349
2018,31157056,1,31168396
2018,31146603,1,31168395
2018,31157055,7,31157757
2018,31157091,1,31168434
2018,31157129,1,31168472
2018,31157135,1,31168478
2018,31157138,1,31157810
2018,31146659,1,31168485
2018,31147282,1,31169412
2018,31158101,1,31169422
2018,31147309,1,31158478
2018,31158183,1,31169507
2018,31147316,1,31158486
2018,31158181,1,31158485
2018,31147317,1,31158487
2018,31158203,1,31169525
2018,31147342,1,31169542
2018,31147343,1,31169543
2018,31147340,1,31169540
2018,31158220,1,31169545
2018,31158262,1,31158530
2018,31158344,1,31169673
2018,31158354,1,31158586
2018,31158385,1,31158612
2018,31146430,1,31157615
2018,31156752,1,31168068
2018,31156816,1,31168138
2018,31156842,1,31168163
2018,31156855,1,31168173
2018,31156852,1,31168171
2018,31146499,1,31157674
2018,31156879,1,31168199
2018,31146638,1,31157786
2018,31157100,1,31168445
2018,31157105,1,31157792
2018,31157133,1,31157806
2018,31146658,1,31157809
2018,31146672,1,31157827
2018,31157162,1,31168501
2018,31146691,1,31168523
2018,31156754,1,31168070
2018,31156762,1,31168081
2018,31156763,1,31168082
2018,31156782,1,31168105
2018,31156804,1,31168126
2018,31156808,1,31168131
2018,31156834,1,31168155
2018,31146597,7,31168389
2018,31157082,1,31157777
2018,31146635,1,31168442
2018,31157116,1,31168462
2018,31146654,1,31168475
2018,31146661,7,31157814
2018,31157152,1,31168495
2018,31146686,1,31168517
2018,31157177,1,31168515
2018,31157178,1,31168516
2018,31158168,1,31169494
2018,31158169,1,31169495
2018,31158170,1,31169496
2018,31158198,1,31158495
2018,31158369,1,31169697
2018,31147439,1,31158606
2018,31808665,1,31841574
2018,31815461,1,31841576
2018,31815462,1,31846644
2018,31810894,1,31839739
2018,31818765,1,31841658
2018,31818792,1,31839774
2018,31810974,1,31839815
2018,31815602,1,31841725
2018,31818875,1,31839859
2018,31815635,1,31841762
2018,31811050,1,31846923
2018,30607274,1,30630371
2018,30607284,1,30626234
2018,30607291,1,30613454
2018,30607330,1,30613491
2018,30620060,1,30626293
2018,30620084,1,30630443
2018,30624016,1,30630456
2018,30620097,1,30626326
2018,30607374,1,30626333
2018,30624039,1,30630480
2018,30624044,3,30630485
2018,30607400,1,30613555
2018,30624060,1,30613566
2018,30624092,1,30630537
2018,30620194,1,30630540
2018,30620196,1,30630543
2018,30607470,1,30630560
2018,30624117,1,30613622
2018,30607492,1,30613640
2018,30624145,1,30630592
2018,30607503,1,30613657
2018,30624186,1,30613677
2018,30624187,1,30613678
2018,30624235,1,30613722
2018,30624244,1,30630713
2018,30620413,1,30613743
2018,30620416,1,30626621
2018,30620427,1,30630727
2018,30620443,1,30626651
2018,31810635,1,31841479
2018,31808548,1,31839552
2018,31815460,1,31839656
2018,31808673,1,31841584
2018,31808679,1,31839673
2018,31808678,1,31839672
2018,31818684,1,31841595
2018,31818702,1,31841606
2018,31810875,1,31846743
2018,31815537,1,31846781
2018,31810911,1,31846780
2018,31818773,1,31839758
2018,31818873,1,31839857
2018,31818879,1,31839861
2018,31811037,1,31846910
2018,31811036,1,31841753
2018,31818889,1,31841760
2018,30624679,1,30627185
2018,30608115,1,30627196
2018,30620988,1,30614277
2018,30621038,1,30627250
2018,30624751,1,30627254
2018,30621058,1,30627267
2018,30621062,1,30614350
2018,30624771,1,30627281
2018,30621077,1,30631231
2018,30621083,1,30631238
2018,30608210,1,30614375
2018,30621101,1,30614386
2018,30608224,1,30614393
2018,30624829,1,30631280
2018,30624841,3,30631290
2018,30624871,1,30614445
2018,30608289,1,30627389
2018,30624898,1,30631342
2018,30624910,7,30627412
2018,30325311,1,30335793
2018,30325314,1,30331641
2018,30321323,1,30327634
2018,30325781,7,30332084
2018,30325794,1,30328210
2018,30321909,1,30336495
2018,30330220,1,30336497
2018,30330226,1,30328214
2018,30321915,1,30328217
2018,30325803,1,30328220
2018,30329337,1,30331531
2018,30329335,1,30335585
2018,30325209,1,30327493
2018,30329424,1,30335667
2018,30325299,1,30335760
2018,30329536,1,30335778
2018,30329564,1,30335806
2018,30329580,1,30327653
2018,30330113,1,30328132
2018,30325752,1,30332052
2018,30330132,1,30328147
2018,30325753,1,30332053
2018,30321849,1,30332064
2018,30325786,1,30332094
2018,30321910,1,30328211
2018,30321942,1,30328248
2018,30325825,1,30332131
2018,30330262,1,30332130
2018,30330284,1,30328265
2018,30321956,1,30328266
2018,30325876,1,30328294
2018,30321983,1,30328295
2018,30330403,1,30336676
2018,30322015,1,30328330
2018,30330430,1,30336697
2018,33333086,1,33376661
2018,36164560,1,36314965
2018,35415084,1,35659575
2018,35415116,1,35668181
2018,35509691,1,35668210
2018,35415158,1,35668213
2018,35509712,1,35668232
2018,35509711,1,35659673
2018,35509749,1,35668279
2018,35509770,1,35659744
2018,35540338,1,35659764
2018,35540343,1,35659765
2018,33778060,1,33787988
2018,33778201,1,33782018
2018,33778049,1,33787982
2018,33790553,1,33781919
2018,33790609,1,33781960
2018,35416650,1,35676168
2018,35511215,1,35671778
2018,35416651,1,35676170
2018,35541424,1,35676178
2018,35416777,1,35669568
2018,35416780,1,35676311
2018,35416781,1,35676312
2018,33791789,1,33791853
2018,33790709,1,33782060
2018,33791582,1,33782923
2018,33791606,1,33782953
2018,33791608,1,33782955
2018,33791609,1,33782957
2018,33788790,1,33788815
2018,33791647,1,33782994
2018,33788823,1,33788843
2018,33790569,1,33790652
2018,33791877,1,33789022
2018,33787937,1,33781918
2018,33787962,1,33790687
2018,33788745,1,33788773
2018,33791574,1,33788772
2018,33791580,1,33782921
2018,33779017,1,33788777
2018,33779016,1,33788776
2018,33788748,1,33782922
2018,33791579,1,33782920
2018,33779023,1,33782929
2018,33789007,1,33783216
2018,33778965,1,33791600
2018,33788785,1,33788808
2018,33779116,1,33788863
2018,33788850,1,33791755
2018,33788921,1,33788942
2018,36946322,1,37235220
2018,36952253,1,37197714
2018,33779049,1,33791672
2018,33788807,1,33788831
2018,33788882,1,33788894
2018,33789014,1,33789023
2018,33789181,1,33789194
2018,36946568,1,37235466
2018,33778100,1,33781954
2018,33787977,1,33788021
2018,33788747,1,33788774
2018,33791720,1,33791801
2018,33789033,1,33789041
2018,33791875,1,33783225
2018,33779314,1,33789024
2018,33791640,1,33782988
2018,35416732,1,35669521
2018,33788700,1,33788723
2018,33788815,1,33782987
2018,33791886,1,33789030
2018,33779326,1,33791962
2018,33779349,1,33791988
2018,31146459,1,31157636
2018,31146466,1,31157643
2018,31156833,1,31157661
2018,31146489,1,31168156
2018,31156835,1,31168157
2018,31146575,1,31157734
2018,31146605,1,31168399
2018,31157083,1,31168428
2018,31157101,1,31168447
2018,31157137,1,31168481
2018,31157144,1,31168486
2018,31146441,1,31157622
2018,31157037,1,31168376
2018,31157093,1,31168437
2018,31146637,1,31157785
2018,31158174,1,31169500
2018,31147434,1,31158600
2018,31147438,1,31158605
2018,31147437,1,31158604
2018,31158410,1,31169727
2018,36527706,1,36688203
2018,36531755,1,36691983
2018,36535138,1,36688200
2018,36527705,1,36688202
2018,36531754,1,36691982
2018,36535222,1,36692039
2018,36535346,1,36688433
2018,36531953,1,36692175
2018,36535460,1,36696230
2018,36535498,1,36696262
2018,36535496,1,36696261
2018,36532054,1,36696263
2018,36535536,1,36688600
2018,36535554,1,36692290
2018,36535562,1,36696320
2018,36528164,1,36692314
2018,36535614,1,36696374
2018,36528209,1,36688703
2018,36532121,1,36696406
2018,36535648,1,36696418
2018,36532145,1,36688764
2018,36534968,1,36695719
2018,36535254,1,36696018
2018,36527860,1,36688353
2018,36527861,1,36696026
2018,36531864,1,36696057
2018,36531874,1,36688393
2018,36531883,1,36692104
2018,36531926,1,36692145
2018,36535363,1,36696133
2018,36531947,1,36692168
2018,36535372,1,36696143
2018,36527937,1,36688434
2018,36527941,1,36688437
2018,36535354,1,36688438
2018,36535396,1,36688464
2018,36531976,1,36692198
2018,36535429,1,36696200
2018,36535436,1,36696206
2018,36532008,1,36692226
2018,36532009,1,36692227
2018,36532010,1,36692228
2018,36535480,1,36696246
2018,36532116,1,36696389
2018,36532118,1,36692335
2018,36532139,1,36692354
2018,36528261,1,36696446
2018,36535696,1,36688769
2018,36532169,1,36692385
2018,36535743,1,36688833
2018,36535805,1,36696584
2018,36535806,1,36696585
2018,36532006,1,36696205
2018,36946368,1,37235268
2018,36952228,1,37197690
2018,36952227,1,37197689
2018,36946565,1,37235463
2018,36954803,1,37235243
2018,36954924,1,37215355
2018,36946362,1,37235261
2018,36952235,1,37235262
2018,36954821,1,37215251
2018,36946423,1,37235321
2018,36954878,1,37215310
2018,33333082,1,33369473
2018,33346350,1,33377586
2018,33341657,1,33382884
2018,33346621,1,33377866
2018,33346760,1,33378009
2018,31810645,1,31839549
2018,31810643,1,31839547
2018,31808549,1,31839551
2018,31808547,1,31839548
2018,31810708,1,31841525
2018,31815408,1,31839600
2018,31815422,1,31846591
2018,33348830,1,33385222
2018,33341843,1,33385381
2018,33348754,1,33385148
2018,33341717,1,33382940
2018,33346629,1,33385276
2018,33348883,1,33377874
2018,36175150,1,36320539
2018,36169780,1,36310372
2018,36164925,1,36320529
2018,36169778,1,36310368
2018,36164924,1,36310370
2018,33345527,1,33369548
2018,33346667,1,33382975
2018,33341849,1,33383069
2018,33346759,1,33378008
2018,33341022,1,33382261
2018,33341514,1,33382750
2018,33341655,1,33385220
2018,33341662,1,33382888
2018,33345332,1,33369393
2018,33345359,1,33376578
2018,33346417,1,33377656
2018,33346548,1,33382883
2018,33346619,1,33385268
2018,33346623,1,33377868
2018,33341718,1,33385279
2018,33348904,1,33377891
2018,33333110,1,33369506
2018,33341513,1,33377584
2018,33346391,1,33377630
2018,33341660,1,33385226
2018,33346628,1,33377872
2018,33341735,1,33382961
2018,33341736,1,33385300
2018,33341795,1,33377949
2018,33341653,1,33382881
2018,33341716,1,33382939
2018,33341720,1,33382945
2018,33348886,1,33377877
2018,33346632,1,33382942
2018,33348828,1,33377788
2018,33348836,1,33385227
2018,33341661,1,33382887
2018,33346633,1,33385280
2018,36164549,1,36319973
2018,36164878,1,36310322
2018,36164639,1,36310072
2018,36174688,1,36320102
2018,36164931,1,36315228
2018,36165080,1,36315378
2018,36527275,1,36687772
2018,36527281,1,36687776
2018,36527372,1,36687868
2018,36527343,1,36687838
2018,36527348,1,36687841
2018,36527355,1,36687850
2018,36531787,1,36692014
2018,36531786,1,36692013
2018,36527817,1,36688304
2018,36531804,1,36688313
2018,36535224,1,36695985
2018,36531814,1,36692046
2018,36531816,1,36695996
2018,36527818,1,36695975
2018,36531803,1,36688312
2018,36527829,1,36688316
2018,36527831,1,36692038
2018,36535229,1,36695988
2018,36535245,1,36696007
2018,36531844,1,36692067
2018,36527874,1,36688371
2018,36527876,1,36688373
2018,36527880,1,36688376
2018,36535297,1,36688379
2018,36535296,1,36696059
2018,36527899,1,36696070
2018,36527901,1,36688392
2018,36531877,1,36696081
2018,36527905,1,36688397
2018,36531888,1,36688408
2018,36535327,1,36688411
2018,36527916,1,36688409
2018,36527917,1,36688410
2018,36531900,1,36692121
2018,36535331,1,36692120
2018,36531898,1,36692119
2018,36527918,1,36688414
2018,36535345,1,36696108
2018,36535344,1,36692130
2018,36535349,1,36696114
2018,36535348,1,36696113
2018,36527952,1,36692149
2018,36527955,1,36688447
2018,36535375,1,36696146
2018,36531954,1,36692176
2018,36531955,1,36692177
2018,36527973,1,36688460
2018,36535424,1,36696192
2018,36535455,1,36696224
2018,36528024,1,36688519
2018,36532033,1,36692249
2018,36528028,1,36696232
2018,36528037,1,36692253
2018,36535468,1,36696236
2018,36535470,1,36696237
2018,36528045,1,36688543
2018,36528051,1,36692259
2018,36528058,1,36692263
2018,36528056,1,36688552
2018,36528060,1,36688556
2018,36532051,1,36692268
2018,36535512,1,36696275
2018,36535514,1,36696277
2018,36535516,1,36688585
2018,36535513,1,36688583
2018,36535533,1,36688598
2018,36535528,1,36696287
2018,36528093,1,36696295
2018,36535550,1,36688616
2018,36532072,1,36696308
2018,36528121,1,36688626
2018,36528131,1,36688634
2018,36532082,1,36688640
2018,36532083,1,36692300
2018,36528142,1,36696335
2018,36532086,1,36692302
2018,36535578,1,36692304
2018,36535579,1,36696341
2018,36528149,1,36688650
2018,36528158,1,36688659
2018,36528157,1,36688658
2018,36532099,1,36688672
2018,36535603,1,36692324
2018,36532103,1,36692323
2018,36528180,1,36688680
2018,36532106,1,36692326
2018,36528183,1,36696372
2018,36528186,1,36696378
2018,36532120,1,36696401
2018,36535633,1,36696402
2018,36535640,1,36696409
2018,36532129,1,36692344
2018,36532128,1,36692343
2018,36528235,1,36688730
2018,36528236,1,36688731
2018,36535657,1,36688733
2018,36535671,1,36696437
2018,36535683,1,36688758
2018,36528278,1,36696460
2018,36535703,1,36696468
2018,36535709,1,36696479
2018,36532172,1,36692387
2018,36535716,1,36696486
2018,36532176,1,36692392
2018,36535720,1,36692396
2018,36528316,1,36696495
2018,36528321,1,36688812
2018,36528324,1,36688815
2018,36528332,1,36696503
2018,36528333,1,36688821
2018,36528339,1,36696511
2018,36535734,1,36696510
2018,36528338,1,36688823
2018,36535738,1,36696517
2018,36535740,1,36696519
2018,36528349,1,36696521
2018,36532191,1,36692407
2018,36528351,1,36688836
2018,36528361,1,36688847
2018,36528362,1,36696527
2018,36535751,1,36696530
2018,36528377,1,36692424
2018,36532207,1,36692426
2018,36528385,1,36696545
2018,36535767,1,36696547
2018,36535777,1,36696556
2018,36528404,1,36688885
2018,36528413,1,36688895
2018,36532226,1,36688899
2018,36532225,1,36692444
2018,36532227,1,36692445
2018,36528420,1,36688901
2018,36528418,1,36692446
2018,36532231,1,36688907
2018,36532230,1,36692449
2018,36532229,1,36692448
2018,36528427,1,36688910
2018,36532233,1,36688913
2018,36528438,1,36688923
2018,36528449,1,36688935
2018,36535815,1,36696593
2018,36527853,1,36688344
2018,36531835,1,36692062
2018,36535252,1,36696016
2018,36535250,1,36692063
2018,36535261,1,36696024
2018,36531854,1,36692075
2018,36535279,1,36696041
2018,36535278,1,36696040
2018,36535286,1,36688367
2018,36535293,1,36696054
2018,36535301,1,36696062
2018,36527891,1,36688387
2018,36531867,1,36692091
2018,36531896,1,36692117
2018,36531897,1,36692118
2018,36527929,1,36696107
2018,36527932,1,36688429
2018,36535352,1,36692138
2018,36531921,1,36696120
2018,36531925,1,36696124
2018,36531927,1,36692146
2018,36527956,1,36696134
2018,36535377,1,36696148
2018,36527967,1,36696151
2018,36535379,1,36696150
2018,36527971,1,36688458
2018,36535392,1,36696163
2018,36535395,1,36696166
2018,36531967,1,36696167
2018,36535393,1,36692188
2018,36531973,1,36692196
2018,36527981,1,36696175
2018,36531994,1,36692214
2018,36531998,1,36688490
2018,36535430,1,36688498
2018,36535441,1,36696209
2018,36528011,1,36692232
2018,36532015,1,36692234
2018,36535446,1,36696214
2018,36532021,1,36692239
2018,36535450,1,36696218
2018,36532026,1,36692242
2018,36528021,1,36688516
2018,36532032,1,36692248
2018,36528026,1,36688521
2018,36535464,1,36688533
2018,36535467,1,36688537
2018,36528043,1,36688542
2018,36528048,1,36696244
2018,36535484,1,36696250
2018,36528068,1,36688564
2018,36535492,1,36696257
2018,36535495,1,36696260
2018,36528072,1,36688570
2018,36535503,1,36692272
2018,36535510,1,36696273
2018,36532059,1,36688580
2018,36532062,1,36692276
2018,36528087,1,36688593
2018,36528089,1,36688595
2018,36535538,1,36696292
2018,36528092,1,36688603
2018,36528106,1,36688613
2018,36535549,1,36696305
2018,36532071,1,36692288
2018,36535555,1,36688621
2018,36528120,1,36696319
2018,36535560,1,36696316
2018,36528123,1,36688628
2018,36532076,2,36692292
2018,36528134,1,36696332
2018,36535572,1,36696334
2018,36528143,1,36688644
2018,36532085,1,36696336
2018,36535580,1,36688651
2018,36528155,1,36688656
2018,36528154,1,36692309
2018,36535588,1,36696348
2018,36535593,1,36692310
2018,36528162,1,36688664
2018,36532092,1,36692311
2018,36532093,1,36692312
2018,36532094,1,36696355
2018,36528169,1,36688667
2018,36528171,1,36688671
2018,36528172,1,36688673
2018,36528174,1,36688674
2018,36532104,1,36692325
2018,36532108,1,36688681
2018,36532109,1,36692328
2018,36535611,1,36696371
2018,36532113,1,36692332
2018,36528200,1,36688696
2018,36528201,1,36688695
2018,36535624,1,36696392
2018,36528207,1,36688701
2018,36532122,1,36692338
2018,36528218,1,36688712
2018,36532126,1,36696408
2018,36528225,1,36688720
2018,36528226,1,36688722
2018,36535642,1,36688721
2018,36532130,1,36692345
2018,36528237,1,36688732
2018,36535656,1,36696426
2018,36532141,1,36692357
2018,36535667,1,36696433
2018,36528248,1,36688745
2018,36528251,1,36688748
2018,36535673,1,36696438
2018,36528252,1,36696440
2018,36535682,1,36688756
2018,36528268,1,36688762
2018,36528274,1,36692371
2018,36532150,1,36692374
2018,36532154,1,36692377
2018,36528276,1,36688771
2018,36528280,1,36688777
2018,36535699,1,36696462
2018,36535702,21,36696469
2018,36535706,1,36696474
2018,36528286,1,36688782
2018,36535715,1,36692389
2018,36528298,1,36692390
2018,36528300,1,36688794
2018,36528301,1,36688795
2018,36528299,1,36688793
2018,36535718,1,36696489
2018,36528329,1,36696501
2018,36528341,1,36696512
2018,36532190,1,36696518
2018,36535739,1,36692408
2018,36535741,1,36696520
2018,36535742,1,36696522
2018,36532193,1,36688835
2018,36528359,1,36688845
2018,36528364,1,36688849
2018,36528387,1,36688868
2018,36528392,1,36688873
2018,36535770,1,36696550
2018,36535769,1,36696549
2018,36535775,1,36696554
2018,36535774,1,36692429
2018,36528408,1,36688889
2018,36528407,1,36688888
2018,36528409,1,36688890
2018,36528406,1,36688887
2018,36528412,1,36688893
2018,36528411,1,36688892
2018,36528430,1,36688915
2018,36528433,1,36688918
2018,36528434,3,36688919
2018,36535809,1,36696588
2018,36531802,1,36695979
2018,36535246,1,36696009
2018,36535247,1,36692056
2018,36535380,1,36696152
2018,36535406,1,36692195
2018,36528088,1,36688594
2018,36535525,1,36692283
2018,36527849,1,36688338
2018,36527850,1,36688339
2018,36527924,1,36688420
2018,36535391,1,36696162
2018,36528047,1,36688549
2018,36528057,1,36688554
2018,36532060,1,36692275
2018,36528107,1,36688614
2018,36532073,1,36688618
2018,36528110,1,36692289
2018,36535553,1,36696309
2018,36528141,1,36688643
2018,36528173,1,36692320
2018,36531609,1,36695703
2018,36534958,1,36695708
2018,36527865,1,36688361
2018,36535307,1,36692097
2018,36531908,1,36692128
2018,36531907,1,36696105
2018,36535366,1,36692158
2018,36528012,1,36688506
2018,36532018,1,36692236
2018,36535452,1,36696220
2018,36528016,1,36688511
2018,36535451,1,36696219
2018,36535453,1,36696221
2018,36528085,1,36688591
2018,36528099,1,36696301
2018,36532107,1,36692327
2018,36528224,1,36688719
2018,36535652,1,36696423
2018,36535686,1,36696450
2018,36535685,1,36696449
2018,36528265,1,36688760
2018,36528281,1,36688778
2018,36532187,1,36692404
2018,36528393,1,36688874
2018,36528394,1,36688875
2018,36531826,1,36696008
2018,36535314,1,36688394
2018,36535329,1,36696093
2018,36527974,1,36688461
2018,36527848,1,36692052
2018,36527871,1,36692084
2018,36527922,1,36688416
2018,36531952,1,36692174
2018,36531970,1,36692191
2018,36535445,1,36696212
2018,36531610,1,36691842
2018,36531863,1,36692086
2018,36535290,1,36688372
2018,36535416,1,36696183
2018,36535440,1,36696208
2018,36532019,1,36692237
2018,36528023,1,36688518
2018,36528025,1,36688520
2018,36532034,1,36692250
2018,36535668,1,36696435
2018,36528257,1,36688754
2018,36532205,1,36688860
2018,36532206,1,36692423
2018,36535801,1,36696580
2018,36532236,1,36692452
2018,36532240,1,36692455
2018,36527360,1,36687856
2018,36535236,1,36695995
2018,36535322,1,36696088
2018,36531983,1,36692205
2018,36527823,1,36688310
2018,36531846,1,36696027
2018,36531845,1,36692068
2018,36527923,1,36688418
2018,36531971,1,36692193
2018,36531985,1,36692208
2018,36531993,1,36692213
2018,36535270,1,36696034
2018,36535321,1,36692103
2018,36535338,1,36696100
2018,36535356,1,36696119
2018,36531951,1,36692173
2018,36535551,1,36692287
2018,36532088,1,36692305
2018,36528203,1,36688697
2018,36535626,1,36696395
2018,36535654,1,36692353
2018,36528262,1,36688757
2018,36535692,1,36696455
2018,36528277,1,36688772
2018,36528325,1,36696500
2018,36528327,1,36688818
2018,36532212,1,36692432
2018,36532223,1,36692442
2018,36532222,1,36692441
2018,36531937,1,36692154
2018,36531979,1,36692202
2018,36532023,1,36688509
2018,36528018,1,36688512
2018,36535483,1,36696249
2018,36528177,1,36688676
2018,36528192,1,36688689
2018,36528190,1,36692331
2018,36535677,1,36696442
2018,36532182,1,36692401
2018,36532181,1,36692400
2018,36535746,1,36696525
2018,36535753,1,36696531
2018,36535752,1,36692416
2018,36532199,1,36692415
2018,36528380,1,36696542
2018,36532216,1,36692436
2018,36532224,1,36692443
2018,36531934,1,36696130
2018,36531809,1,36692037
2018,36535242,1,36696005
2018,36531820,1,36696003
2018,36535253,1,36696017
2018,36535271,1,36692073
2018,36535277,1,36696039
2018,36535282,2,36696044
2018,36535311,1,36696073
2018,36531904,1,36692127
2018,36535360,1,36688442
2018,36531931,1,36692150
2018,36535369,1,36692161
2018,36531975,1,36688471
2018,36527993,1,36688484
2018,36534945,1,36695695
2018,36531606,1,36691839
2018,36535223,1,36692040
2018,36535231,1,36695989
2018,36535294,1,36696055
2018,36527893,1,36688389
2018,36531940,1,36696138
2018,36535368,1,36692160
2018,36535367,1,36692159
2018,36535394,1,36696165
2018,36527988,1,36688476
2018,36528059,1,36688555
2018,36535500,1,36688576
2018,36528096,1,36696298
2018,36528115,1,36692293
2018,36535582,1,36696343
2018,36535607,1,36696367
2018,30621222,1,30627434
2018,30624925,1,30631370
2018,30621235,1,30614516
2018,30621269,1,30627482
2018,30621278,1,30631426
2018,30621303,1,30627518
2018,30608401,1,30614567
2018,30625007,1,30631458
2018,30608412,1,30614578
2018,30608431,1,30627564
2018,30621392,1,30627605
2018,30621417,1,30627629
2018,30625136,1,30631591
2018,30621488,1,30614683
2018,30608378,1,30627483
2018,30624970,1,30631422
2018,30624994,1,30631442
2018,30621312,1,30627524
2018,30621330,1,30627545
2018,30621338,1,30631489
2018,30625045,1,30627562
2018,30608441,1,30627588
2018,30625065,1,30614611
2018,30625067,1,30614613
2018,30625076,1,30614615
2018,30621406,1,30627617
2018,30621409,1,30627621
2018,30621415,1,30627626
2018,30621420,1,30614639
2018,30608471,1,30614643
2018,30621437,1,30627647
2018,30621447,1,30614651
2018,30607279,1,30613444
2018,30620021,1,30630393
2018,30623980,1,30630412
2018,30607333,1,30613498
2018,30620059,1,30630420
2018,30607347,1,30613509
2018,30620082,1,30613518
2018,30620096,7,30630454
2018,30624021,1,30630466
2018,30624042,1,30626363
2018,30607405,1,30613556
2018,30607406,1,30613557
2018,30620146,1,30613567
2018,30624061,1,30630500
2018,30624080,1,30626400
2018,30607425,1,30626403
2018,30607426,1,30613583
2018,30607453,1,30613607
2018,30607459,1,30613613
2018,30624125,1,30630573
2018,30624140,1,30630585
2018,30624154,1,30630601
2018,30624168,1,30630613
2018,30607508,1,30626530
2018,30624194,1,30626547
2018,30624204,1,30626562
2018,30620357,1,30626576
2018,30624223,1,30630682
2018,30624233,1,30630696
2018,30607562,1,30630697
2018,30620388,1,30626594
2018,30620390,1,30626595
2018,30620394,1,30613726
2018,30624240,1,30613733
2018,30607590,1,30613746
2018,30624678,1,30631139
2018,30620984,1,30627194
2018,30620993,1,30631148
2018,30624707,1,30631159
2018,30621000,1,30627209
2018,30624706,1,30631158
2018,30620999,1,30631160
2018,30624725,1,30614302
2018,30621020,3,30627232
2018,30621021,1,30627233
2018,30621027,1,30614324
2018,30608161,1,30631193
2018,30608162,1,30614330
2018,30608170,8,30614337
2018,30621060,1,30631219
2018,30608185,1,30631221
2018,30621066,1,30627272
2018,30624765,1,30627273
2018,30624781,1,30631237
2018,30624787,1,30627302
2018,30624809,1,30614385
2018,30621175,1,30614463
2018,30624905,1,30627404
2018,30608305,1,30614476
2018,30621220,1,30627432
2018,30608344,1,30614512
2018,30608364,1,30627464
2018,30624965,1,30631416
2018,30625009,1,30631461
2018,30625008,1,30631460
2018,30608417,1,30627544
2018,30625027,1,30631479
2018,30621348,1,30627563
2018,30625068,1,30627592
2018,30621387,1,30627600
2018,30625114,1,30631562
2018,30621446,1,30631570
2018,30621483,1,30627698
2018,31808552,1,31846516
2018,31815392,1,31841502
2018,31815405,1,31841522
2018,31808601,1,31846566
2018,31815411,1,31841527
2018,31808668,1,31839659
2018,31810785,1,31839664
2018,31815519,1,31841640
2018,31815520,1,31846744
2018,31818740,1,31839729
2018,31810897,1,31839742
2018,31815539,1,31841660
2018,31815559,1,31841678
2018,31818896,1,31841767
2018,31815412,1,31841529
2018,31808607,1,31839606
2018,31808611,1,31839609
2018,31810768,1,31846640
2018,31808671,1,31846658
2018,31815478,1,31846672
2018,31810844,1,31846706
2018,31815521,1,31846745
2018,31810895,1,31846761
2018,31818762,1,31846772
2018,31818761,1,31839751
2018,31815541,1,31841663
2018,31815544,1,31846785
2018,31810977,1,31846848
2018,30330305,1,30328280
2018,30321975,1,30336588
2018,30321982,1,30336606
2018,30321985,1,30328296
2018,30325881,1,30328297
2018,30321998,1,30332193
2018,30330373,1,30336650
2018,30330385,1,30336661
2018,30330399,1,30336673
2018,30330411,1,30336683
2018,30173488,1,30174032
2018,30163444,1,30168893
2018,30163451,1,30178922
2018,30163455,1,30168901
2018,30168468,1,30168903
2018,30173501,1,30168904
2018,30168472,1,30178930
2018,30168474,7,30174044
2018,30173503,1,30174045
2018,30163460,1,30168908
2018,29657976,1,29677353
2018,29661765,1,29681950
2018,29658027,1,29681968
2018,29661794,1,29677412
2018,29659795,1,29683754
2018,29664100,1,29684704
2018,29664116,1,29684722
2018,29664160,1,29684771
2018,29659965,1,29683918
2018,29664147,1,29684756
2018,29664205,1,29684813
2018,29664234,1,29684841
2018,29664233,1,29684840
2018,29643758,1,29664759
2018,29649276,1,29668230
2018,29653057,1,29668234
2018,29649223,1,29673538
2018,29652954,1,29673573
2018,29652974,1,29673589
2018,29653011,1,29673615
2018,29653156,1,29673758
2018,29653161,1,29668311
2018,29653114,1,29673716
2018,29653158,1,29668310
2018,29659957,1,29683909
2018,29661707,1,29677326
2018,29657955,1,29681898
2018,29657982,1,29681929
2018,29661761,1,29677379
2018,29664229,1,29683956
2018,29660010,1,29683966
2018,29660021,1,29684848
2018,29664286,1,29684902
2018,29660077,1,29684024
2018,29660082,1,29684031
2018,29660100,1,29684052
2018,29649334,1,29668293
2018,29652972,1,29673587
2018,29652983,1,29673598
2018,29653058,1,29673659
2018,29653056,1,29673658
2018,29649323,1,29668276
2018,29649324,1,29673717
2018,29653151,1,29668301
2018,29649348,1,29668303
2018,29653164,1,29673764
