"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,105129704,1.5,1,9358995
2018,5,105130215,1,11,9362274
2018,5,105130227,0.2,1,9364181
2018,5,105130277,2,4,9362294
2018,16,105126880,1,1,9362331
2018,12,105126880,1,3,9362332
2018,5,105117700,0.8,1,9361784
2018,5,105133536,,,9364965
2018,3,105134756,,,9364967
2018,5,105162342,1,3,9368013
2018,16,105135043,1,11,9365012
2018,13,105140543,0.002,3,9363428
2018,5,105163892,1,1,9375596
2018,13,105140557,0.002,1,9365405
2018,13,105137467,1,11,9365417
2018,12,105138153,1,11,9365594
2018,8,105126900,1,9,9362337
2018,12,105126900,1,1,9364242
2018,12,105163985,1,9,9375642
2018,5,105136309,1,3,9363215
2018,5,105136379,8.9,1,9365159
2018,12,105136492,1,1,9363249
2018,5,105164186,1,3,9375661
2018,13,105163001,2,1,9375713
2018,1,105163052,12.001,1,9375725
2018,17,105163372,,,9375759
2018,12,105163560,1.8,1,9368211
2018,12,105168848,0.4,3,9375841
2018,12,105165340,1,11,9368287
2018,5,105165340,1,1,9375858
2018,5,105140309,0.001,3,9365340
2018,5,105138302,1,1,9365635
2018,5,105137520,1,1,9365437
2018,5,105137567,1,11,9365451
2018,5,105137629,,,9363483
2018,5,105137631,1,11,9365488
2018,5,105137861,1,3,9363545
2018,5,105137869,1,3,9365539
2018,12,105138302,2.5,1,9365634
2018,5,105141373,1,1,9365663
2018,5,105158577,1,11,9367955
2018,5,105163628,1.8,1,9375530
2018,12,105162213,1,1,9375540
2018,5,105162279,1,1,9367999
2018,5,105165644,0.1,1,9368341
2018,3,105169657,14,1,9375970
2018,13,105169657,0.25,3,9368412
2018,13,105169667,0.001,1,9368415
2018,13,105166036,33.4,1,9375976
2018,1,105169704,14,1,9368423
2018,13,105169726,1,1,9375980
2018,5,105166361,1,9,9368487
2018,5,105166399,1,9,9376060
2018,5,105170067,1,9,9376061
2018,8,105170067,1,9,9376062
2018,8,105166455,11,9,9376067
2018,5,105170103,1,9,9376070
2018,5,105166676,0.5,3,9368532
2018,5,105166861,1,11,9368578
2018,5,105166868,1,11,9376136
2018,12,105170626,0.1,1,9368606
2018,5,105170699,1,3,9368626
2018,5,105167051,1,9,9368630
2018,5,105124157,2.6,1,9358688
2018,12,105129910,1,1,9364040
2018,8,105129910,2,1,9364041
2018,5,105130055,1,1,9362213
2018,5,105130349,10,4,9364213
2018,5,105162260,1,3,9367996
2018,5,105126785,1,11,9364200
2018,5,105126816,1,1,9364207
2018,12,105130366,0.5,1,9362327
2018,12,105162209,1,11,9367985
2018,5,105162341,1,1,9375586
2018,5,105162391,1,3,9368026
2018,13,105162922,1,1,9368118
2018,15,105162588,1,9,9375650
2018,5,105140380,1,1,9365366
2018,13,105137418,1,11,9365404
2018,3,105137637,180,1,9363491
2018,5,105137637,339,1,9363489
2018,5,105137653,1,11,9365501
2018,5,105140826,1,3,9363516
2018,12,105137753,1,1,9363519
2018,5,105137753,1,1,9363518
2018,1,105162922,0.501,1,9368117
2018,17,105164649,,,9368165
2018,12,105141043,1,1,9363567
2018,12,105131361,1,11,9362475
2018,5,105163772,1,4,9375559
2018,5,105162327,1,3,9375581
2018,15,105163862,1,9,9375588
2018,17,105163862,1,9,9375587
2018,12,105163862,1,11,9368012
2018,5,105163868,1,1,9368015
2018,12,105163552,87,5,9368207
2018,3,105133278,2,1,9362999
2018,5,105133278,24.3,1,9362998
2018,5,105134472,3,1,9364899
2018,5,105163552,4.6,1,9368206
2018,8,105165018,5,9,9375796
2018,12,105165018,2,1,9375798
2018,5,105162623,1,3,9368073
2018,12,105164118,1,1,9375657
2018,5,105164197,1,3,9375665
2018,12,105168708,0.001,1,9368231
2018,5,105168708,0.001,1,9368232
2018,5,105165230,0.5,3,9375837
2018,12,105168861,1,11,9375844
2018,5,105165592,1,11,9368324
2018,5,105165640,2.1,1,9368336
2018,16,105165793,15,9,9375940
2018,5,105165793,1,1,9368381
2018,13,105169640,10,1,9375969
2018,13,105166103,0.25,3,9375985
2018,8,105169986,1,9,9376052
2018,5,105166365,1,9,9376056
2018,5,105170511,1,1,9368577
2018,12,105170636,0.1,1,9368612
2018,5,105137511,5,1,9363447
2018,5,105131074,1,3,9362450
2018,5,105131250,1,1,9362468
2018,12,105131382,1,1,9364395
2018,12,105134340,,,9362958
2018,3,105163126,2,1,9368154
2018,1,105140553,0.5,1,9363430
2018,5,105162343,1,1,9368014
2018,5,105140637,0.5,1,9365443
2018,5,105140658,1,3,9363462
2018,5,105140603,1,1,9365430
2018,12,105133313,1,3,9364901
2018,5,105134327,2.9,1,9364847
2018,12,105166154,1,1,9368444
2018,5,105134443,7,1,9363004
2018,5,105133438,1,1,9363042
2018,13,105162163,1,3,9367971
2018,13,105162167,1,11,9375536
2018,5,105163728,1,1,9375546
2018,5,105137505,1,11,9363445
2018,3,105139613,0.2,1,9363185
2018,12,105136255,1,1,9365130
2018,5,105163755,1,1,9367995
2018,5,105137990,1,11,9365571
2018,5,105140713,1,1,9363478
2018,5,105137748,1,3,9363517
2018,5,105137853,0.5,1,9365533
2018,5,105138065,4.3,1,9365579
2018,12,105138065,3,1,9365578
2018,12,105138209,1,11,9365611
2018,12,105141294,1,1,9363617
2018,12,105162272,2,1,9375561
2018,5,105163809,1,11,9375569
2018,13,105163126,30.8,1,9375733
2018,5,105165504,1,1,9375883
2018,5,105165618,49,4,9368329
2018,5,105169425,4.5,3,9368377
2018,5,105170723,1,1,9368632
2018,12,105169929,1,9,9368478
2018,12,105166853,1,1,9376128
2018,5,105166853,2,3,9376130
2018,5,105170521,1,11,9368580
2018,5,105170617,0.95,1,9368603
2018,3,105166995,0.1,1,9376165
2018,5,105166995,0.6,3,9376167
2018,12,105170651,1,11,9376168
2018,5,105167079,1.1,1,9376178
2018,12,105167079,9,1,9368636
2018,5,105141527,1,1,9363676
2018,5,105141850,3.8,1,9363704
2018,16,105127661,1,9,9364392
2018,12,105131510,0.001,1,9364408
2018,12,105133116,8.2,1,9362950
2018,5,105134598,0.25,3,9364923
2018,12,105130542,0.001,1,9362379
2018,5,105130679,23.3,1,9362405
2018,5,105130690,5.6,1,9362409
2018,16,105127586,1,9,9362447
2018,12,105127691,1,9,9364398
2018,5,105131261,1,11,9362470
2018,8,105131261,1,9,9362469
2018,12,105127820,0.001,1,9364411
2018,5,105133155,1,1,9362957
2018,5,105134439,6,1,9363002
2018,12,105133232,1,11,9362981
2018,3,105134439,5,1,9364884
2018,12,113134428,1.14,4,10788284
2018,5,113134428,3,3,10788281
2018,2,105113123,1,1,9360612
2018,5,105126525,1,1,9364105
2018,12,105130124,0.5,3,9362228
2018,5,105130140,0.5,3,9362231
2018,5,105141419,1,11,9363661
2018,12,105144107,1,11,9363722
2018,5,105142012,23.9,1,9363729
2018,5,105113917,1,9,9357414
2018,5,105141407,2.2,3,9363654
2018,5,105141433,1,1,9363666
2018,5,105117410,30,1,9358587
2018,17,105141627,1,11,9365701
2018,17,105117931,1,11,9361803
2018,12,105117931,1,1,9361802
2018,5,105117931,1,1,9358659
2018,15,105124153,10,9,9361823
2018,12,105141627,1,1,9365702
2018,5,105129716,1,1,9362132
2018,5,105141645,1,1,9363689
2018,12,105129716,1,11,9362131
2018,5,105126609,0.5,3,9364127
2018,5,105130177,1,1,9362252
2018,12,105130268,1,1,9362290
2018,16,105130268,1,1,9362291
2018,5,105130268,1,1,9364192
2018,12,105126768,1,1,9364195
2018,5,105126786,1,11,9362301
2018,5,105126815,1,11,9364208
2018,5,105130363,1,1,9364219
2018,5,105126877,2,3,9364233
2018,5,105141980,4.3,1,9363719
2018,5,105144100,1,11,9365754
2018,5,105144134,8.2,1,9365769
2018,12,105141410,1,11,9363656
2018,5,105141410,2.2,1,9363655
2018,5,105141904,11,1,9363709
2018,5,105144125,9.6,1,9365766
2018,17,105124036,10,9,9358669
2018,3,105126692,0.1,1,9364173
2018,12,105124036,1,11,9358668
2018,5,105124040,1,11,9361808
2018,5,105124045,1,1,9361810
2018,12,105130184,1,11,9362258
2018,12,105126699,1,3,9364174
2018,12,105142034,2.4,1,9365774
2018,5,105141991,5.3,1,9363723
2018,12,105141793,2.1,1,9363697
2018,5,105142009,3.4,1,9363728
2018,5,105143989,1.1,1,9365730
2018,5,105141543,1,11,9363677
2018,12,105141543,2,3,9363679
2018,8,105141543,55,9,9363678
2018,16,105159500,9,9,9367433
2018,5,105157145,1,4,9375121
2018,12,105157776,1,11,9375320
2018,12,105157227,0.5,1,9367573
2018,5,105157227,1,11,9375138
2018,5,105160735,0.1,3,9367598
2018,12,105160735,0.1,1,9367599
2018,5,105160776,9.3,1,9367620
2018,5,105160800,1,3,9375201
2018,5,105161831,,,9367881
2018,5,105161245,1,1,9367749
2018,5,105161259,0.5,3,9367751
2018,12,105158112,1,11,9367807
2018,5,105158136,7.8,1,9367818
2018,12,105158159,1,11,9375417
2018,5,105161597,1,1,9367835
2018,12,105161634,1,1,9375434
2018,5,105161634,1,1,9367849
2018,12,105158281,0.5,1,9375448
2018,5,105158527,36.8,1,9375504
2018,5,113124063,0.1,3,10796376
2018,12,105129621,1,1,9362109
2018,3,105129694,1,1,9362129
2018,12,105129694,1,1,9358991
2018,5,105129694,1,1,9362128
2018,12,105130174,0.6,1,9364158
2018,2,105130174,1,11,9362251
2018,5,105130174,1,11,9364159
2018,5,105126671,6.27,1,9364163
2018,3,105126671,1,11,9362254
2018,12,105126671,1,11,9364164
2018,15,105130262,7,9,9362288
2018,12,105130270,1,1,9362292
2018,5,105126764,1,1,9362295
2018,5,105160645,5,1,9367586
2018,12,105159228,0.1,1,9367307
2018,12,105148857,1,1,9369113
2018,5,105148857,5,1,9369112
2018,16,105156887,1.4,1,9375085
2018,5,105156894,4.5,1,9375086
2018,5,105157072,28.8,1,9375111
2018,12,105157072,9.1,1,9375112
2018,5,105160895,24,1,9367649
2018,17,105161000,1,11,9375254
2018,12,105157441,1,1,9375192
2018,5,105157563,1,3,9375227
2018,2,105161231,1,1,9375329
2018,11,105161016,9,1,9375266
2018,5,105161016,20,1,9375268
2018,2,105161016,3,1,9375267
2018,12,105161605,1,11,9367842
2018,12,105161546,1,1,9367809
2018,5,105158124,39,1,9375397
2018,12,105158124,33.2,1,9369133
2018,2,105158124,7.2,1,9375396
2018,12,105158145,1,11,9375406
2018,3,105158145,1,11,9375407
2018,5,105158370,3,1,9375469
2018,5,105161871,45.2,1,9367900
2018,1,107608869,1,11,9854891
2018,5,107611145,1,3,9854899
2018,17,107617442,,,9860753
2018,5,107612507,6.8,1,9860766
2018,5,107620427,2,1,9863611
2018,5,107612525,10,1,9855192
2018,8,107617608,307,9,9863650
2018,5,107612740,1,11,9855258
2018,12,107612841,1,11,9855275
2018,16,107617832,1,9,9855281
2018,12,107617832,1,1,9855280
2018,12,107617871,219.5,1,9855296
2018,12,107617989,1,11,9860877
2018,5,107617997,0.5,1,9863776
2018,5,107618008,1,11,9860882
2018,5,107618008,0.5,1,9855310
2018,16,106761563,4,9,9724980
2018,5,106753347,1,1,9715486
2018,17,106753347,1,1,9726992
2018,5,106759033,1,3,9715648
2018,12,106759033,1,3,9715649
2018,5,106762382,1,3,9727246
2018,5,106769262,0.1,1,9725213
2018,5,106764618,582,1,9727276
2018,5,106769327,1,1,9715684
2018,12,106764757,1,11,9727301
2018,5,106764986,1,3,9725253
2018,12,115429396,1,11,11207656
2018,16,115429396,9,9,11207657
2018,12,115427925,0.1,1,11212428
2018,5,115427925,0.1,1,11212427
2018,12,115429782,1.1,1,11207768
2018,12,115434343,7.1,1,11207782
2018,13,113130898,1,11,10796315
2018,12,115434604,1,11,11202622
2018,12,121564603,0.001,1,13112479
2018,13,113130900,0.1,1,10788228
2018,5,111176667,1,1,10481327
2018,16,111180050,1,1,10481391
2018,5,111176522,20.7,1,10477027
2018,5,111173269,1,1,10477094
2018,5,111180014,1,3,10481382
2018,13,113123886,0.5,1,10796314
2018,12,111172948,1,1,10470499
2018,5,111172948,1,3,10470498
2018,5,111173392,1,9,10477156
2018,1,115423543,1,11,11202095
2018,5,115434304,0.3,3,11212460
2018,5,115428050,,,11212458
2018,5,115430031,1,11,11202619
2018,12,115429774,0.1,1,11207761
2018,12,115427921,1.1,1,11202523
2018,5,115427928,1.4,1,11212431
2018,12,115427928,2.18,1,11212432
2018,5,115429773,1,11,11207760
2018,8,115434297,1,9,11212457
2018,5,115434297,5.6,1,11212456
2018,2,115428083,5,1,11212477
2018,5,115434607,1,11,11202626
2018,5,115434610,1,11,11212526
2018,2,115434611,1,11,11202628
2018,5,116394788,1.55,1,11503290
2018,12,116394788,31.35,1,11503291
2018,12,116378807,1.2,1,11498317
2018,5,116379271,5,1,11488548
2018,12,116379271,18,1,11488549
2018,5,116373965,0.1,3,11488847
2018,5,116385265,0.99,3,11488805
2018,9,116390184,1,11,11498749
2018,12,116390184,1,11,11498750
2018,5,116390169,1,11,11503294
2018,12,116384338,4,1,11503089
2018,5,116385394,1,3,11488837
2018,5,116389781,1,9,11488911
2018,12,116378786,0.7,1,11498316
2018,12,116373790,1,11,11488810
2018,5,116373790,1,11,11503080
2018,12,115429683,1,1,11212429
2018,12,115434348,9,1,11207783
2018,5,115434480,1,3,11207807
2018,2,115429681,1.9,1,11207728
2018,5,115429681,3.5,1,11207729
2018,5,115429775,0.5,1,11212454
2018,12,115429775,0.5,1,11212455
2018,12,115434310,,,11212462
2018,12,115434313,0.1,1,11202559
2018,12,115418795,1,11,11207655
2018,13,115418795,2,9,11202435
2018,12,115419178,3.3,1,11202528
2018,17,115427927,,,11202527
2018,5,115430034,1,11,11207831
2018,2,111179493,15,1,10481274
2018,5,111179493,5,1,10481275
2018,5,111173131,1,3,10470525
2018,5,111176893,1,1,10477102
2018,5,115428243,1,11,11212525
2018,12,115429685,2.2,1,11207732
2018,5,113134430,0.8,3,10788286
2018,12,115429463,31,1,11207677
2018,12,111179793,1,11,10481329
2018,12,111176803,0.5,1,10477075
2018,5,111180035,17,1,10470562
2018,12,111176952,0.2,1,10477133
2018,5,111177067,1,9,10481434
2018,5,111402449,0.05,3,10517514
2018,12,115419170,1,11,11202521
2018,12,115434305,0.5,1,11202557
2018,12,115434303,,,11212459
2018,5,115428242,1,11,11207837
2018,5,115430035,1,11,11207832
2018,8,115427920,2,9,11202522
2018,5,115434609,1,11,11202627
2018,5,111173121,1,1,10481333
2018,5,111179946,2.7,1,10481365
2018,12,111173224,0.9,1,10470551
2018,2,111176882,1,1,10481393
2018,12,111176939,0.8,1,10477126
2018,5,111176939,166,1,10477125
2018,17,111176938,,,10477124
2018,12,121564621,15.2,1,13112481
2018,17,121549882,,,13107513
2018,5,111176662,1,7,10470519
2018,5,111176702,1,3,10481335
2018,17,111173223,1,11,10477076
2018,12,111173223,1,11,10481366
2018,5,113129012,1,3,10788188
2018,5,105141283,0.01,1,9365624
2018,5,105138260,1,1,9363602
2018,5,105138264,2,1,9365618
2018,3,105141283,0.01,1,9365625
2018,15,105141303,1,9,9365640
2018,5,105141303,0.89,1,9363627
2018,12,105141303,0.05,1,9365642
2018,5,105163240,1,1,9368175
2018,16,105164946,1,9,9368210
2018,5,105164946,0.5,1,9368209
2018,16,105165188,1,11,9375823
2018,5,105165225,0.5,3,9368255
2018,5,105169062,1,3,9368298
2018,17,105123255,,,9358590
2018,5,105123258,4.4,1,9358591
2018,8,105117622,1,9,9361775
2018,12,105117665,0.5,1,9358623
2018,5,105124028,1,11,9358660
2018,12,105126060,1,11,9362108
2018,5,105126904,0.16,3,9362339
2018,2,105126910,1,1,9364247
2018,12,105130189,1,11,9364166
2018,2,105130189,2.13,1,9364165
2018,12,105126684,0.1,3,9364172
2018,12,105130283,1,1,9362297
2018,12,105127038,0.1,1,9364283
2018,12,106344577,1,11,9645840
2018,5,106349849,1.2,1,9645890
2018,5,106345192,1.9,1,9655913
2018,5,106345241,1,3,9645946
2018,5,106350052,1,1,9645950
2018,12,106340141,0.02,3,9655925
2018,5,106340141,4.305,3,9655924
2018,5,106350122,29.8,1,9645958
2018,12,106350122,0.01,1,9650916
2018,5,106340224,14.3,1,9645982
2018,3,106340224,0.1,1,9645981
2018,12,106350229,1,11,9650946
2018,5,106350264,1,3,9650955
2018,4,106345518,1,9,9655978
2018,9,106345518,1,9,9650963
2018,12,106345518,2,9,9646013
2018,12,106345525,12,1,9646015
2018,5,106345536,0.5,3,9650965
2018,2,106350298,2,1,9650966
2018,5,106350408,1,1,9650997
2018,5,106340503,1,1,9651008
2018,16,106340527,15,9,9651016
2018,18,106340527,,,9651017
2018,5,106340527,1,1,9651015
2018,5,106345793,2,1,9656013
2018,16,106345793,10,9,9646078
2018,5,106345808,1.86,1,9646081
2018,5,106350568,1,9,9656035
2018,16,106350825,113,9,9651094
2018,5,106350832,276.1,1,9651100
2018,5,106350854,8,1,9656085
2018,5,106350945,3.46,1,9656110
2018,5,105130568,0.5,1,9364291
2018,12,105127533,,,9362434
2018,13,105137450,24,1,9365410
2018,3,105139895,65.3,1,9363251
2018,5,105169042,1,3,9375866
2018,5,105137664,1,3,9363509
2018,12,105137167,1,11,9365355
2018,12,105138298,0.8,1,9363620
2018,5,105138125,1,11,9365588
2018,12,105138727,25,1,9363088
2018,5,105134620,2,1,9363038
2018,5,105133534,1,11,9364963
2018,5,105133534,0.01,1,9364964
2018,12,105134758,0.001,3,9364968
2018,12,105139895,2.3,1,9363252
2018,5,105136237,0.5,3,9365125
2018,5,105136264,1,3,9363206
2018,5,105136315,1,3,9365143
2018,5,105139772,1,1,9365151
2018,5,105136407,1,3,9365168
2018,5,105163672,8,1,9367975
2018,5,105162196,6,1,9367982
2018,5,105162309,1,1,9375571
2018,5,105162355,1,11,9375594
2018,12,105163926,27,1,9368035
2018,5,105137240,1,1,9365370
2018,1,105164518,1,11,9368143
2018,13,105164588,1,1,9375734
2018,12,105138210,1,11,9365610
2018,5,105165020,15,1,9375797
2018,5,105138400,2,3,9363644
2018,12,105162706,0.8,1,9368085
2018,5,105164194,8.3,1,9368088
2018,5,105165563,1,11,9368314
2018,12,105165591,1,1,9375897
2018,5,105169927,1,9,9376039
2018,12,105169265,6,1,9375912
2018,5,105169265,0.01,3,9368342
2018,12,105169341,1,1,9368361
2018,9,105165787,0.01,1,9368380
2018,18,105165787,,,9375939
2018,12,105165787,0.111,1,9375938
2018,1,105165853,1,11,9368389
2018,1,105169685,5,1,9368420
2018,5,105169934,1,9,9368481
2018,5,105166343,2,9,9376049
2018,12,105166501,1,9,9368504
2018,5,105166639,0.5,3,9376088
2018,12,105166685,0.5,3,9376099
2018,13,105170413,1,11,9368549
2018,12,105170461,99,3,9368560
2018,5,105166830,3.3,1,9368569
2018,12,105166864,1,11,9368579
2018,5,105166902,1,3,9368588
2018,5,105166976,1,11,9376159
2018,8,105166976,1,11,9376160
2018,5,105167040,1,11,9368628
2018,13,105167040,14,9,9368629
2018,5,105167053,1,1,9368631
2018,17,105163621,,,9375527
2018,5,105127534,0.25,3,9362435
2018,5,105163721,1,1,9375543
2018,5,105130892,7.2,1,9364352
2018,12,105130892,2.3,1,9362417
2018,12,105162175,1,11,9375537
2018,17,105163869,1,11,9375590
2018,5,105164106,1,11,9375654
2018,5,105164106,0.1,3,9368071
2018,5,105137553,0.1,1,9363457
2018,5,105162711,1,3,9368089
2018,5,105137770,1,3,9365519
2018,5,105140369,0.001,3,9363394
2018,12,105133388,1,1,9364915
2018,5,105133271,1,3,9364874
2018,5,105133388,1,1,9363022
2018,5,105134625,1,1,9363040
2018,5,105136118,5.8,1,9363179
2018,12,105138760,2.2,1,9363099
2018,15,105138760,2,9,9363100
2018,13,105164277,11,1,9375675
2018,5,105136362,1,3,9365152
2018,16,105136376,1,9,9365157
2018,5,105139815,1,3,9363239
2018,12,105139820,1,1,9363240
2018,5,105136489,1,3,9363248
2018,12,105164277,1,11,9375674
2018,13,105164436,2,1,9368121
2018,16,105163023,1,11,9368133
2018,5,105164783,5.8,1,9368192
2018,5,105163456,0.5,1,9375768
2018,12,105137841,1,1,9365529
2018,5,105137865,1,1,9363547
2018,5,105137953,1,1,9363563
2018,12,105138380,17,1,9363641
2018,5,105138403,25,1,9365658
2018,5,105138430,36.2,1,9365664
2018,5,105138437,11.3,1,9365668
2018,8,105138446,5,9,9365671
2018,5,105164886,21.1,1,9368200
2018,5,105163516,0.2,1,9368203
2018,12,105165016,4720,1,9375795
2018,5,105165310,0.3,1,9375853
2018,5,105165690,0.5,1,9375915
2018,13,105165947,1,11,9375964
2018,13,105166089,1,3,9375984
2018,12,105166139,1,1,9376002
2018,12,105166158,1,1,9368447
2018,16,105166158,1,11,9376007
2018,5,105169938,1,9,9368482
2018,5,105170290,0.5,3,9368528
2018,5,105170481,0.05,3,9376117
2018,5,105166834,3,1,9376120
2018,5,105170592,1,1,9368594
2018,5,105162226,1,3,9367992
2018,8,105139469,3,1,9363166
2018,5,105139408,4.2,1,9365087
2018,5,105133415,3,1,9363030
2018,3,105133415,0.5,1,9363029
2018,5,105134646,1,1,9364942
2018,5,105139748,15.4,1,9363214
2018,5,105139860,1,3,9365192
2018,5,105162320,1,3,9368004
2018,5,105164112,1,3,9368072
2018,5,105164167,1,3,9375659
2018,5,105140394,7,1,9363397
2018,5,105140630,0.1,1,9363450
2018,5,105140810,1,1,9363512
2018,1,105163118,1,11,9368151
2018,1,105137434,1,11,9363431
2018,8,105140836,1,11,9363521
2018,1,105164491,1,1,9368136
2018,13,105164535,4,1,9375726
2018,17,105163216,,,9368167
2018,4,105138285,2.82,1,9365622
2018,5,105140981,1,1,9363557
2018,5,105163237,14,1,9368173
2018,12,105138310,1.5,1,9365637
2018,5,105164977,96200,1,9368212
2018,5,105168625,7,1,9375790
2018,5,105168806,1,11,9368248
2018,5,105168857,0.1,1,9368258
2018,5,105169295,1,1,9368346
2018,12,105165367,1,11,9375861
2018,5,105169418,4,3,9368376
2018,1,105169716,2,1,9368429
2018,13,105169760,1,11,9368433
2018,5,105169804,1,3,9368441
2018,12,105166190,4,1,9376021
2018,16,105170164,1.1,9,9368508
2018,5,105166856,1,3,9376131
2018,12,105170526,2,1,9368583
2018,5,106339493,1,1,9655825
2018,5,106344513,5,1,9650835
2018,13,106339780,0.1,1,9645874
2018,12,106344863,1,11,9650880
2018,5,106339928,36,1,9650889
2018,5,106345170,2.6,1,9645928
2018,12,106340229,1,11,9655949
2018,12,106350192,1,1,9645989
2018,5,106345527,1,11,9646017
2018,5,106340350,0.1,3,9646022
2018,12,105127573,1,1,9364382
2018,5,105127750,0.7,1,9364407
2018,5,105127869,1.001,1,9364412
2018,5,105134487,4.5,1,9363014
2018,5,105133284,1,3,9364883
2018,5,105134444,1.9,1,9363006
2018,12,105134515,1,1,9364907
2018,12,105134549,0.01,1,9364912
2018,5,105133423,1,1,9363036
2018,5,105134626,1,1,9364937
2018,5,105134626,6,9,9363041
2018,5,105138619,0.5,3,9364977
2018,12,105134986,0.001,1,9364995
2018,5,105135672,3.9,1,9365073
2018,12,105138785,3.3,1,9363108
2018,5,105139235,4.9,1,9365074
2018,5,105135762,0.9,1,9365077
2018,5,105135929,3,1,9365090
2018,5,105135951,0.1,1,9365094
2018,5,105139572,0.6,1,9363175
2018,12,105139587,1,1,9363178
2018,5,105136131,8.8,1,9365106
2018,5,105136201,1,1,9365116
2018,2,105136201,0.7,1,9365115
2018,5,105136252,1,1,9365129
2018,5,105136280,9.2,1,9365137
2018,5,105139962,1.1,3,9363273
2018,5,105137559,15.5,1,9365450
2018,5,105138129,1,1,9365589
2018,16,106753285,1,11,9726986
2018,17,106753372,1,11,9724984
2018,12,106753372,1,11,9715493
2018,17,106758388,,,9724995
2018,13,106758393,0.001,3,9724996
2018,12,106761695,1,11,9727028
2018,12,106761733,0.8,1,9715509
2018,5,106761740,1.2,1,9715510
2018,13,106762215,1,11,9715645
2018,5,106762260,0.5,3,9715657
2018,5,106759154,0.1,3,9727226
2018,5,106759162,0.035,3,9715666
2018,5,106764471,1,11,9727242
2018,12,106764502,0.1,1,9715673
2018,5,106769347,1,1,9727293
2018,5,106769356,1,1,9725230
2018,5,106764759,0.7,1,9725235
2018,16,106769423,1,11,9727319
2018,5,106769423,1,11,9715702
2018,5,106762637,1,3,9727321
2018,5,106350343,7,1,9646035
2018,12,106345612,1,3,9646041
2018,5,105138201,1,1,9365607
2018,5,105138299,3,1,9365632
2018,5,105138319,0.5,3,9363628
2018,8,105141353,13,9,9363642
2018,12,105138406,21.5,9,9363646
2018,5,105162112,1,11,9367962
2018,12,105165679,1,1,9375913
2018,12,105169807,1,11,9376005
2018,5,105166298,1,9,9376043
2018,5,105166356,1,9,9376053
2018,5,105166571,1,3,9376082
2018,5,105166686,8,9,9376100
2018,5,105166686,7.05,3,9368536
2018,12,105170349,0.5,3,9368539
2018,5,105166846,5,1,9376125
2018,5,105170529,1,11,9368586
2018,5,105170548,1,1,9376146
2018,5,105170737,1,3,9368635
2018,5,105167088,1,3,9376179
2018,12,105167103,0.1,1,9368649
2018,17,106758371,,,9715498
2018,5,106753623,1.3,1,9725024
2018,5,106753663,1.1,1,9715515
2018,5,105162124,1,11,9375525
2018,8,105139418,3,9,9363159
2018,7,105138823,5,9,9365039
2018,15,105138823,32,9,9365040
2018,15,105139418,2,9,9363161
2018,5,105136224,8.1,1,9363197
2018,4,105136290,1,1,9365138
2018,12,105136445,1,1,9363243
2018,12,105136470,1,1,9363245
2018,5,105163826,1,1,9375576
2018,17,105163681,,,9367980
2018,5,105162326,1,3,9375580
2018,2,105162326,2,1,9368005
2018,5,105164187,282.9,1,9368084
2018,12,105162478,1.1,1,9375643
2018,5,105140279,0.1,1,9363380
2018,12,105137289,1,11,9365375
2018,5,105141297,1,11,9363624
2018,5,105138453,2,1,9363651
2018,12,105137719,1,1,9365514
2018,12,105141297,1,11,9363621
2018,5,105141341,0.5,3,9365655
2018,12,105162503,1.1,1,9368063
2018,8,105162503,1.1,9,9368062
2018,1,105163013,0.007,1,9375715
2018,13,105163119,0.003,1,9368152
2018,13,105163188,1,1,9368162
2018,13,105164650,1,1,9368166
2018,17,105165086,0.001,1,9368233
2018,16,105165186,1,11,9368245
2018,5,105165226,0.5,3,9368256
2018,5,105165345,1,1,9368288
2018,5,105169053,0.01,3,9368296
2018,12,105165358,1,11,9368291
2018,5,105169264,0.01,1,9368338
2018,5,105165682,7.6,1,9368353
2018,5,105169393,,,9368369
2018,1,105166106,0.9,1,9375988
2018,5,105169923,1,9,9368477
2018,5,105166270,1,9,9368480
2018,5,105170075,1,9,9376066
2018,12,105170275,0.5,3,9368524
2018,8,105170275,1,9,9368525
2018,14,105170275,4,9,9368523
2018,12,105166657,0.5,3,9376089
2018,1,105166763,1,11,9376106
2018,13,105166777,1,11,9376108
2018,5,105166819,0.005,3,9376116
2018,5,105166851,1,3,9368574
2018,12,105166851,1,3,9376126
2018,13,105166851,1,3,9376127
2018,12,105166991,1,9,9368611
2018,5,105166991,1,9,9376164
2018,5,105170689,1,3,9368622
2018,5,105130866,13.7,1,9362415
2018,5,105138291,15.71,1,9365628
2018,5,105136301,88.3,1,9365140
2018,5,105131036,1,3,9362446
2018,12,105131161,6.9,1,9364387
2018,5,105131199,1,1,9362464
2018,12,105131199,1,11,9362463
2018,12,105133216,0.2,3,9364859
2018,5,105137502,1,11,9365431
2018,5,105137908,1,1,9365552
2018,5,105137683,5.8,1,9365511
2018,5,105162142,1,11,9367968
2018,5,105133216,1,1,9362973
2018,17,105133216,1,11,9364860
2018,12,105133237,1,3,9362983
2018,5,105133237,1,3,9364868
2018,5,105133243,1,1,9362984
2018,12,105133243,1,1,9362986
2018,5,105162142,1,1,9367969
2018,12,105134485,0.2,9,9364904
