"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,105170478,100237204,7,,
2018,105166827,100237211,7,,
2018,105166830,100240249,6,,
2018,105166848,100240271,4,,
2018,105170509,100237233,7,,
2018,105166859,100237244,4,,
2018,105166864,100240285,6,,
2018,105166870,100240297,6,,
2018,105170535,100237275,7,,
2018,105166901,100240321,6,,
2018,105166902,100237294,6,,
2018,106344561,101511590,7,,
2018,106349569,101506536,4,,
2018,106339597,101511599,6,,
2018,106349603,101506619,7,,
2018,106344652,101511649,6,,
2018,106344655,101511654,7,,
2018,106339662,101501605,4,,
2018,106344672,101511673,6,,
2018,106339679,101501617,7,,
2018,106349636,101511693,3,,
2018,106349648,101506695,6,,
2018,106344721,101506714,7,,
2018,106339718,101501649,7,,
2018,106349669,101501653,1,,
2018,106339729,101506745,1,,
2018,106349702,101501673,4,,
2018,106344784,101501676,6,,
2018,106339812,101506838,1,,
2018,106339823,101501726,1,,
2018,106339826,101501727,7,,
2018,106344848,101501727,5,,
2018,106344855,101501733,4,,
2018,106350031,101502000,6,,
2018,106340115,101507238,4,,
2018,106340122,101502012,7,,
2018,106350046,101507265,7,,
2018,106345248,101512210,6,,
2018,106345253,101507278,5,,
2018,106340140,101507278,7,,
2018,106350091,101502060,6,,
2018,106350100,101502070,7,,
2018,106340180,101512248,7,,
2018,106340179,101512248,5,,
2018,106345314,101502082,7,,
2018,106350146,101507378,7,1,
2018,106340347,101512432,7,,
2018,106345626,101507676,7,,
2018,105166259,100239589,7,,
2018,105169929,100239599,6,,
2018,105169933,100239607,7,,
2018,105166317,100239659,7,,
2018,105166315,100239659,5,,
2018,105169958,100236630,4,,
2018,105169997,100236686,4,,
2018,105170009,100239734,7,,
2018,105166420,100239778,7,,
2018,105170074,100239818,7,,
2018,105166457,100239825,4,,
2018,105170110,100236825,7,,
2018,105166479,100239864,7,,
2018,105170118,100236842,7,,
2018,105166497,100239887,7,,
2018,105170143,100236875,7,,
2018,105170163,100236889,5,,
2018,105166533,100236889,7,,
2018,105170181,100236906,4,,
2018,105170186,100236915,5,,1
2018,105170185,100236915,7,1,
2018,105166603,100240009,4,,
2018,105166617,100240023,7,,
2018,105170259,100240031,4,,
2018,105170310,100237049,1,,
2018,105166690,100240100,4,,
2018,105170354,100240116,1,,
2018,105166708,100240121,7,,
2018,105166724,100240136,7,,
2018,105166725,100240136,5,,
2018,105166733,100240144,7,,
2018,105170399,100240155,7,,
2018,105170402,100240161,5,,
2018,105170401,100240161,7,,
2018,105170467,100240226,7,,
2018,105170476,100240237,7,,
2018,105170491,100240252,7,,
2018,105166853,100240274,6,,
2018,105170521,100237253,6,,
2018,105166874,100240301,4,,
2018,105170552,100237306,4,,
2018,105170580,100237333,4,,
2018,105170581,100237333,7,,
2018,105170613,100240398,4,,
2018,105170617,100237376,6,,
2018,105166995,100240417,6,,
2018,105170651,100240428,6,,
2018,105170668,100240446,4,,
2018,105170710,100240488,7,,
2018,105170723,100240505,6,,
2018,105167070,100240519,7,1,
2018,105167071,100240519,5,,1
2018,105167079,100237518,6,,
2018,106341449,101503664,4,,
2018,106341460,101513612,6,,
2018,106341475,101503712,6,,
2018,106341481,101508827,7,,
2018,105130511,100203398,7,,
2018,105127070,100203413,7,,
2018,105162095,100231732,4,,
2018,105130558,100198731,4,,
2018,105163861,100232042,4,,
2018,105127239,100203578,7,,
2018,105139500,100207294,3,,
2018,105136019,100202566,7,,
2018,105130863,100203751,7,,
2018,105130899,100199044,4,,
2018,105139284,100207076,1,,
2018,105139285,100207076,4,,
2018,105135793,100202413,7,,
2018,105139386,100202468,7,,
2018,105130979,100199134,4,,
2018,105127559,100199163,6,,
2018,105127564,100203915,6,,
2018,105163596,100233692,7,,
2018,105131442,100199559,7,,
2018,105163607,100231757,6,,
2018,105163614,100231772,7,,
2018,105163634,100231789,7,,
2018,105131481,100199585,7,,
2018,105163644,100233737,6,,
2018,105162199,100231849,7,,
2018,105162204,100231859,6,,
2018,105163742,100231916,4,,
2018,105162255,100231935,4,,
2018,105163872,100233999,6,,
2018,105164053,100234217,7,,
2018,105164070,100232284,4,,
2018,105140367,100208440,4,,
2018,105137523,100208714,6,,
2018,105140634,100213847,6,,
2018,105140702,100213930,1,,
2018,105137646,100208848,6,,
2018,105163818,100232006,6,,
2018,105141038,100214395,2,,
2018,105140727,100213966,4,,
2018,105137638,100208835,7,,
2018,105140763,100208869,7,,
2018,105133178,100205681,4,,
2018,105134517,100201410,7,,
2018,105133167,100201230,7,,
2018,105133234,100205752,4,,
2018,105133209,100201276,7,,
2018,105140777,100214023,7,,
2018,105133274,100205790,6,,
2018,105163116,100237746,7,,
2018,105133305,100201367,7,,
2018,105134502,100205858,7,,
2018,105134501,100205858,4,,
2018,105133359,100201427,7,,
2018,105133372,100201440,6,,
2018,105133402,100201467,7,,
2018,105133405,100205940,7,,
2018,105134656,100201538,7,,
2018,105134673,100206029,6,,
2018,105134712,100201610,7,1,
2018,105134805,100206192,4,,
2018,105133547,100201645,6,,
2018,105163816,100232006,7,,
2018,105134787,100206181,7,,
2018,105138597,100201709,6,,
2018,105134886,100206296,7,,
2018,105163949,100232143,7,,
2018,105135000,100206421,7,,
2018,105164314,100234455,6,,
2018,105135131,100201942,4,,
2018,105135210,100206597,1,,
2018,105138902,100206648,4,,
2018,105164320,100234460,7,,
2018,105164479,100232658,6,,
2018,105135334,100202095,4,,
2018,105163387,100237979,7,,
2018,105162914,100232581,7,,
2018,105162913,100232581,5,,
2018,105163400,100234980,7,,
2018,105135884,100207205,4,,
2018,105135922,100207237,7,,
2018,105136284,100207795,4,,
2018,105136298,100207805,7,1,
2018,105139530,100202576,7,,
2018,105165083,100238288,4,,
2018,105136080,100207383,4,,
2018,105136095,100202621,4,,
2018,105139651,100207480,7,,
2018,105139686,100207529,7,,
2018,105136303,100207811,6,,
2018,105136368,100212682,7,,
2018,105136387,100207888,7,,
2018,105139810,100212736,1,,
2018,105139816,100212743,7,1,
2018,105136428,100207923,4,,
2018,105139826,100212760,4,,
2018,105136458,100212785,5,,1
2018,105136460,100212785,7,1,
2018,105136472,100207956,6,,
2018,105139872,100212824,7,,
2018,105136528,100212857,4,,
2018,105139915,100208013,6,,
2018,105136565,100212886,4,,
2018,105139935,100212901,6,,
2018,105136616,100208062,7,,
2018,105162979,100234580,7,,
2018,105162981,100234580,4,,
2018,105164577,100237746,5,,
2018,105164796,100237994,7,,
2018,105140779,100208884,4,,
2018,105140791,100208898,7,1,
2018,105140793,100208898,5,,1
2018,105140808,100208921,7,,
2018,105140812,100208928,4,,
2018,105137737,100208937,7,,
2018,105163167,100237783,4,,
2018,105164614,100237783,7,,
2018,105164621,100237786,7,,
2018,105163184,100234782,7,,
2018,105137832,100214200,4,,
2018,105137851,100209039,6,,
2018,105140928,100209059,6,,
2018,105140942,100209076,5,,
2018,105140939,100209076,7,,
2018,105137878,100214261,6,,
2018,105140954,100214272,7,,
2018,105140956,100214272,5,,
2018,105138052,100214471,4,,
2018,105141041,100214402,6,,
2018,105163190,100237798,5,,1
2018,105138168,100209329,6,,
2018,105141109,100214499,7,,
2018,105141113,100214504,7,1,
2018,105138084,100214504,5,,1
2018,105138096,100209267,7,,
2018,105138110,100214535,4,,
2018,105138123,100214548,7,,
2018,105138252,100214683,6,,
2018,105163187,100237798,7,1,
2018,105138278,100214713,7,,
2018,105141286,100209433,6,,
2018,105138297,100214736,6,,
2018,105138307,100214743,7,,
2018,105138313,100209450,6,,
2018,105138345,100214775,7,,
2018,105141326,100214785,7,,
2018,105141333,100214795,6,,
2018,105138373,100214806,6,,
2018,105138410,100214849,7,,
2018,105138419,100209550,7,,
2018,105141385,100214887,6,,
2018,105141389,100209579,7,,
2018,105141388,100209579,5,,
2018,105138455,100209584,6,,
2018,105163209,100237811,7,,
2018,105163210,100237811,5,,
2018,105164678,100237852,7,,
2018,105164691,100237874,7,,
2018,105163276,100237881,7,,
2018,105164702,100237889,6,,
2018,105163401,100237994,5,,
2018,105163429,100235014,5,,
2018,105163430,100235014,7,,
2018,105164837,100235031,7,,
2018,105164859,100235047,6,,
2018,105163523,100235111,4,,
2018,105165008,100235225,6,,
2018,105168659,100235252,6,,
2018,105165042,100238249,6,,
2018,105168675,100238256,5,,
2018,105168676,100238256,7,,
2018,105168800,100235406,7,,
2018,105168693,100235289,7,,
2018,105165140,100235361,4,,
2018,105168767,100238349,7,,
2018,105141448,100209647,5,,
2018,105141446,100209647,7,,
2018,105138523,100209674,4,,
2018,105141470,100209678,4,,
2018,105141558,100209778,4,,
2018,105141466,100209668,6,,
2018,105143820,100209981,7,,
2018,105141768,100209997,7,,
2018,105141761,100215324,4,,
2018,105141770,100210000,7,1,
2018,105143864,100210012,6,,
2018,105141804,100210046,7,,
2018,105141805,100210047,7,,
2018,105141829,100210071,4,,
2018,105141847,100215445,6,,
2018,105141863,100210099,6,,
2018,105143987,100210132,4,,
2018,105141906,100210139,7,,
2018,105144139,100215657,6,,
2018,105148964,100230880,5,,
2018,105159035,100229138,7,,
2018,105156115,100229202,7,1,
2018,105156116,100229202,5,,1
2018,105156084,100229170,4,,
2018,105156402,100229465,5,,1
2018,105157270,100230315,7,,
2018,105156403,100229465,7,1,
2018,105159546,100229465,4,,
2018,105156479,100226024,6,,
2018,105159655,100229540,7,1,
2018,105156738,100229784,3,,
2018,105157287,100230327,4,,
2018,105156739,100229784,7,,
2018,105156745,100229790,5,,
2018,105156746,100229790,7,,
2018,105156787,100229816,7,,
2018,105156844,100229864,1,,
2018,105156883,100226512,5,,
2018,105156786,100229816,3,,
2018,105156885,100226512,7,,
2018,105160209,100226540,7,,
2018,105160225,100226554,4,,
2018,105160261,100229976,4,,
2018,105160279,100226615,7,1,
2018,105160278,100226615,5,,1
2018,105156996,100230023,6,,
2018,105157021,100230041,7,,
2018,105157023,100230043,7,,
2018,105148911,100226706,7,,
2018,105160366,100230061,7,,
2018,105157080,100230100,6,,
2018,105160396,100230106,7,1,
2018,105157085,100230106,5,,1
2018,105157102,100226771,7,,
2018,105160434,100230138,6,,
2018,105160450,100226813,6,,
2018,105160470,100226830,4,,
2018,105160507,100226868,7,,
2018,105157169,100230201,6,,
2018,105160527,100226890,7,,
2018,105160529,100230209,5,,
2018,105160531,100230209,7,,
2018,105160560,100226918,4,,
2018,105160583,100230269,4,,
2018,105160596,100230290,7,,
2018,105160603,100226966,5,,1
2018,105157253,100226966,7,1,
2018,105160684,100227041,3,,
2018,105161091,100218018,7,,
2018,105161090,100218018,5,,
2018,105160726,100227091,6,,
2018,105157399,100230423,7,,
2018,105157418,100230440,7,,
2018,105160759,100230454,7,,
2018,105157442,100230475,4,,
2018,105157443,100230475,7,,
2018,105157454,100230487,7,,
2018,105157455,100230491,6,,
2018,105160808,100230509,1,,
2018,105160809,100230509,4,,
2018,105157472,100230513,7,,
2018,105157504,100230542,7,1,
2018,105157503,100230542,5,,1
2018,105160843,100230554,3,,
2018,105157524,100230562,7,,
2018,105157523,100230562,4,,
2018,105160879,100230588,7,,
2018,105160904,100230609,6,,
2018,105157575,100230621,3,,
2018,105160921,100227315,4,,
2018,105157583,100230630,6,,
2018,105160985,100230684,7,,
2018,105160984,100230684,4,,
2018,105157636,100230695,4,,
2018,105161008,100227411,7,1,
2018,105161009,100227411,5,,1
2018,105157801,100230876,7,,
2018,105157694,100218018,6,,
2018,105157700,100230755,4,,
2018,105161228,100230880,7,,
2018,105165207,100235422,7,,
2018,105168829,100235434,7,,
2018,105165221,100238419,6,,
2018,105165243,100238444,7,,
2018,105170524,100240299,6,,
2018,105168954,100238562,7,,
2018,105165290,100238511,7,,
2018,105168915,100238519,4,,
2018,105169016,100238636,4,,
2018,105168983,100235589,4,,
2018,105169004,100235603,3,,
2018,105169018,100238636,7,,
2018,105169039,100235645,7,,
2018,105165426,100235655,4,,
2018,105165441,100238697,4,,
2018,105169065,100238702,7,,
2018,105165449,100235683,6,,
2018,105165470,100238728,7,,
2018,105165515,100235748,5,,
2018,105169132,100235748,7,,
2018,105169131,100235748,4,,
2018,105165530,100235773,6,,
2018,105169165,100238791,4,,
2018,105169250,100235873,6,,
2018,105165585,100238851,7,,
2018,105169227,100238866,7,,
2018,105165616,100235865,7,,
2018,105169253,100235880,7,,
2018,105169292,100235922,7,,
2018,105165668,100235928,7,1,
2018,105165676,100235939,7,,
2018,105169326,100238974,4,,
2018,105165691,100238986,7,,
2018,105169349,100235968,6,,
2018,105165718,100235984,7,,
2018,105165739,100239042,7,,
2018,105165803,100239097,4,,
2018,105165750,100236018,7,,
2018,105165756,100239061,6,,
2018,105165794,100236071,4,,
2018,105165817,100236089,7,,
2018,105169480,100236100,7,,
2018,105165836,100236113,6,,
2018,105165871,100239157,4,,
2018,105165916,100239198,4,,
2018,105165914,100239198,7,,
2018,105165925,100236202,6,,
2018,105165934,100236216,6,,
2018,105165948,100239225,6,,
2018,105165960,100239242,7,,
2018,105169620,100239242,4,,
2018,105169627,100239244,7,,
2018,105169643,100239257,5,,
2018,105165975,100239257,7,,
2018,105165998,100236276,1,,
2018,105165997,100236276,6,,
2018,105169676,100239296,6,,
2018,105166019,100236290,6,,
2018,105166034,100239319,7,,
2018,105169729,100236338,5,,
2018,105166061,100236338,7,,
2018,105169758,100239382,7,,
2018,105166113,100239394,7,,
2018,105169789,100236397,6,,
2018,105169788,100236397,7,,
2018,105166145,100236410,4,,
2018,105166157,100236425,6,,
2018,105166184,100239475,6,,
2018,105166831,100240250,6,,
2018,105166862,100240282,6,,
2018,105166869,100237251,7,1,
2018,105166875,100240302,6,,
2018,105170533,100240306,1,,
2018,105166903,100237296,6,,
2018,105170551,100240327,4,,
2018,105170578,100237332,6,,
2018,105170628,100240409,6,,
2018,105167026,100240462,4,,
2018,105170694,100237462,6,,
2018,105170700,100237473,7,,
2018,105167043,100240483,5,,1
2018,105167042,100240483,7,1,
2018,105167076,100237514,7,,
2018,105170740,100237519,7,,
2018,105167086,100240536,7,1,
2018,105170747,100240536,5,,1
2018,105161239,100232678,4,,
2018,105148977,100232817,1,,
2018,105161353,100232819,7,,
2018,105161368,100232833,7,,
2018,105161367,100232833,4,,
2018,105148981,100231036,4,,
2018,105161412,100231086,7,,
2018,105161415,100232888,7,,
2018,105161423,100231095,7,,
2018,105157996,100231101,4,,
2018,105157999,100232906,1,,
2018,105158012,100231119,7,,
2018,105158019,100231124,5,,
2018,105158025,100231129,7,,
2018,105161465,100231140,7,,
2018,105158059,100231163,7,,
2018,105158071,100231183,7,,
2018,105161502,100232981,4,,
2018,105158082,100231195,7,,
2018,105161512,100232989,7,,
2018,105161534,100233016,7,,
2018,105158151,100231261,6,,
2018,105161569,100233060,4,,
2018,105161585,100233079,6,,
2018,105158195,100231307,6,,
2018,105158208,100233126,4,,
2018,105161626,100231320,6,,
2018,105158212,100231325,6,,
2018,105158235,100231351,1,,
2018,105161661,100233165,7,,
2018,105161667,100231360,7,,
2018,105161666,100231360,5,,
2018,105161721,100233222,7,,
2018,105158325,100233299,7,,
2018,105161883,100233411,7,,
2018,105161867,100231540,7,,
2018,105161998,100231639,3,,
2018,105162003,100233550,7,,
2018,105162009,100231644,6,,
2018,105158519,100233595,7,,
2018,105162048,100233595,5,,
2018,105158535,100231681,6,,
2018,105162073,100233628,6,,
2018,106753042,101990667,4,,
2018,106753065,101990688,6,,
2018,106753080,101990701,7,,
2018,106758182,101990734,4,,
2018,106758205,101994016,7,,
2018,106761468,101990785,6,,
2018,106753271,101990898,7,,
2018,106753275,101990901,7,,
2018,106761540,101996685,7,,
2018,106758298,101990928,4,,
2018,106753301,101990939,6,,
2018,106753322,101990959,4,,
2018,106758323,101994137,7,,
2018,106753349,101990980,7,,
2018,106761598,101996731,7,,
2018,106758342,101994168,7,,
2018,106753464,102001083,4,,
2018,106753041,101996531,7,,
2018,106753070,101990693,4,,
2018,106764565,102002171,7,,
2018,106764581,102002178,5,,1
2018,106769267,102002178,7,1,
2018,106762468,102002231,5,,
2018,106769293,102002231,7,,
2018,106762520,102002314,7,,
2018,106764716,101997642,7,,
2018,106769362,101995230,7,,
2018,106762542,101995230,5,,
2018,106769369,102002363,6,,
2018,106764800,101995261,7,,
2018,106762574,102002409,7,,
2018,106764817,102002421,1,,
2018,106769396,102002433,4,,
2018,106764826,102002433,7,,
2018,106764846,102002452,4,,
2018,106764847,102002452,7,,
2018,106764859,102002473,6,,
2018,106764892,102002518,7,,
2018,106764899,102002526,7,,
2018,106764897,102002526,4,,
2018,106764906,102002531,7,,
2018,106769467,102002584,7,,
2018,106764963,102002592,5,,
2018,106764964,102002592,7,,
2018,106764970,101995353,6,,
2018,106769498,102002639,3,,
2018,105130514,100198671,7,,
2018,105127065,100198679,5,,
2018,105127063,100198679,7,,
2018,105135145,100201950,4,,
2018,105127126,100198750,7,,
2018,105138842,100201976,5,,1
2018,105127226,100203567,7,,
2018,105127242,100203582,1,,
2018,105130715,100198872,5,,
2018,105130717,100198872,7,,
2018,105130724,100203611,1,,
2018,105130856,100199001,7,1,
2018,105127408,100199001,5,,1
2018,105127372,100203714,3,,
2018,105130885,100203775,4,,
2018,105130884,100203775,1,,
2018,105127458,100199057,6,,
2018,105130919,100199072,7,,
2018,105130953,100199104,1,,
2018,105127528,100203878,6,,
2018,105127565,100199169,6,,
2018,105131050,100199204,7,1,
2018,105131048,100199204,5,,1
2018,105127591,100199218,6,,
2018,105131105,100199257,7,,
2018,105131205,100199345,3,,
2018,105127634,100204009,7,,
2018,105131218,100199360,7,,
2018,105131255,100199392,7,,
2018,105131285,100199417,4,,
2018,105131284,100199417,7,,
2018,105131302,100199430,4,,
2018,105127651,100204034,7,,
2018,105127659,100199463,3,,
2018,105131348,100199480,4,,
2018,105127667,100199492,7,,
2018,105127674,100199503,4,,
2018,105127793,100199613,7,1,
2018,105131420,100199544,7,,
2018,105131419,100199544,5,,
2018,105127791,100199613,5,,1
2018,105127876,100199676,7,,
2018,105127873,100199676,5,,
2018,105133215,100201280,7,,
2018,105134405,100201301,6,,
2018,106345627,101502347,6,,
2018,106350380,101512555,7,,
2018,106340460,101502362,1,,
2018,106345687,101507753,5,,
2018,106345689,101507753,7,,
2018,106340498,101502442,7,,
2018,106350456,101507797,7,,
2018,106345824,101502555,6,,
2018,106345839,101502566,7,,
2018,106345844,101502573,3,,
2018,106345877,101507960,7,,
2018,106345883,101507963,6,,
2018,106350610,101502653,1,,
2018,106345894,101502653,4,,
2018,106340633,101507981,1,,
2018,106340638,101507986,7,,
2018,106345903,101507991,7,,
2018,106340658,101512815,4,,
2018,106350643,101508019,4,,
2018,106345937,101512833,7,,
2018,106345946,101508032,7,,
2018,106340679,101508033,5,,
2018,106345956,101508046,7,,
2018,106345968,101508063,1,,
2018,106345980,101508074,7,,
2018,106340715,101502778,7,,
2018,106346008,101508096,7,,
2018,106350760,101512942,7,,
2018,106340761,101508134,4,,
2018,106350784,101502860,6,,
2018,106340771,101502871,6,,
2018,106350819,101508166,7,,
2018,106340787,101508166,5,,
2018,106340788,101502904,7,,
2018,106346073,101508172,6,,
2018,106340803,101508177,6,,
2018,106340809,101513006,6,,
2018,106350895,101508216,6,,
2018,106350900,101508225,6,,
2018,106346129,101508225,5,,
2018,106340858,101508225,7,,
2018,106340882,101508247,7,,
2018,106346160,101513065,7,,
2018,106350959,101503039,5,,
2018,106340903,101503039,7,,
2018,106346204,101508299,7,,
2018,106340921,101513105,4,,
2018,106340932,101503081,4,,
2018,106346253,101508360,7,,
2018,106340979,101513150,7,,
2018,106341023,101508413,7,,
2018,106351116,101503211,7,,
2018,106341050,101508445,4,,
2018,106351137,101508448,7,1,
2018,106341421,101508770,4,,
2018,106341441,101513597,4,,
2018,106341469,101508820,7,,
2018,105170550,100237302,4,,
2018,105170563,100237321,7,,
2018,105170575,100237331,7,,
2018,105166927,100237331,5,,
2018,105170579,100240353,7,,
2018,105166932,100240353,4,,
2018,105170590,100240364,7,1,
2018,105166955,100237352,6,,
2018,105170603,100237363,7,,
2018,105170601,100237363,5,,
2018,105166971,100240389,6,,
2018,105166976,100240397,6,,
2018,105166981,100237378,6,,
2018,105166983,100237382,4,,
2018,105170629,100240410,7,,
2018,105166984,100237387,5,,
2018,105166985,100237387,7,,
2018,105170637,100240415,7,,
2018,105170646,100237412,6,,
2018,105170650,100237417,7,,
2018,105167006,100237426,4,,
2018,105167014,100240453,4,,
2018,105170680,100240455,3,,
2018,105170687,100237457,4,,
2018,105167040,100240480,6,,
2018,105170709,100237484,4,,
2018,105167048,100237491,6,,
2018,105170713,100237491,4,,
2018,105167053,100240494,6,,
2018,105167062,100237501,7,,
2018,105170725,100240507,7,,
2018,105170729,100240516,4,,
2018,105167085,100240535,7,,
2018,105170749,100240538,7,,
2018,105170751,100240540,7,,
2018,105170750,100237527,7,,
2018,105170752,100237527,4,,
2018,105167097,100237534,7,,
2018,105107955,100183923,1,,
2018,105113129,100181211,6,,
2018,105113141,100181229,6,,
2018,105113365,100184213,7,,
2018,105118833,100182070,4,,
2018,105118831,100182070,1,,
2018,105130513,100203403,7,,
2018,105127077,100198699,4,,
2018,105127088,100203436,4,,
2018,105127241,100203581,7,,
2018,105130668,100203562,7,,
2018,105127234,100203573,4,,
2018,105130707,100203599,7,,
2018,105127281,100198889,1,,
2018,105130816,100203712,7,,
2018,105130875,100203765,7,,
2018,105127447,100203788,7,,
2018,105130914,100199070,4,,
2018,105130915,100199070,5,,
2018,105130917,100199070,7,,
2018,105127477,100203816,4,,
2018,105127539,100199140,7,,
2018,105131360,100199499,7,,
2018,105127688,100199522,4,,
2018,105127767,100204151,7,,
2018,105131609,100204266,4,,
2018,105131483,100204135,3,,
2018,105127761,100204146,7,,
2018,105127760,100204146,5,,
2018,105131573,100199659,7,1,
2018,105131570,100199659,5,,1
2018,105122723,100193948,7,,
2018,105122766,100193984,7,,
2018,105117409,100190568,4,,
2018,105123248,100194475,4,,
2018,105117464,100194541,5,,
2018,105123311,100194541,7,,
2018,105123331,100190633,3,,
2018,105123349,100190642,4,,
2018,105123514,100194720,7,,
2018,105117631,100190773,6,,
2018,105123569,100190788,4,,
2018,105117658,100190797,7,,
2018,105123667,100194880,6,,
2018,105117712,100194896,7,,
2018,105124020,100195203,6,,
2018,105124033,100195220,7,,
2018,105117944,100195238,6,,
2018,105117943,100195238,7,,
2018,105124082,100195279,6,,
2018,105124152,100195338,6,,
2018,105118018,100195344,7,,
2018,105128649,100191796,7,1,
2018,105129711,100197432,6,,
2018,105126140,100197409,7,1,
2018,105129727,100197445,6,,
2018,105129746,100197850,7,,
2018,105126385,100198045,4,,
2018,105126489,100198153,6,,
2018,105126501,100202781,6,,
2018,105130127,100198260,7,,
2018,105126618,100198268,6,,
2018,105130289,100198433,6,,
2018,105126773,100203088,7,,
2018,105126703,100198352,5,,
2018,105130211,100198352,6,,
2018,105126706,100198352,7,,
2018,105126717,100203018,3,,
2018,105130374,100203213,7,,
2018,105126792,100198461,4,,
2018,105126805,100198472,7,,
2018,105130350,100198490,4,,
2018,105126902,100198545,7,,
2018,105130493,100203374,4,,
2018,105130665,100198821,7,,
2018,105130674,100203565,4,,
2018,105127227,100198833,7,,
2018,105127251,100203597,4,,
2018,105130713,100198870,4,,
2018,105130815,100203711,6,,
2018,105130837,100198978,7,,
2018,105130836,100198978,5,,
2018,105127395,100198984,6,,
2018,105130879,100199028,4,,
2018,105130895,100203787,7,,
2018,105127444,100203787,4,,
2018,105127453,100203798,4,,
2018,105127473,100203808,4,,
2018,105130928,100203822,7,,
2018,105127526,100203871,4,,
2018,105127555,100203904,6,,
2018,105138505,100214969,7,,
2018,105138506,100214969,5,,
2018,105138582,100215044,4,,
2018,105141465,100214980,7,,
2018,105141476,100214989,7,,
2018,105141566,100215096,4,,
2018,105141601,100215138,7,1,
2018,105143773,100215260,7,,
2018,105141613,100215157,6,,
2018,105143705,100215186,7,,
2018,105143750,100215240,7,,
2018,105143765,100215252,4,,
2018,105141720,100215266,4,,
2018,105143799,100215281,7,,
2018,105143804,100215287,4,,
2018,105143815,100215306,4,,
2018,105143817,100215309,7,,
2018,105143830,100215320,7,,
2018,105141769,100215331,6,,
2018,105141777,100215346,7,,
2018,105143852,100215349,6,,
2018,105141782,100215361,7,,
2018,105143920,100215415,4,,
2018,105141912,100215510,4,,
2018,105141958,100210199,7,,
2018,105142005,100210257,7,,
2018,105141992,100215635,6,,
2018,105144148,100215666,7,,
2018,105159207,100225628,7,,
2018,105159605,100225972,7,,
2018,105159627,100225986,7,,
2018,105159657,100226029,6,,
2018,105156807,100226406,6,,
2018,105159644,100226006,7,,
2018,105159675,100226048,6,,
2018,105159684,100226060,7,,
2018,105159683,100226060,5,,
2018,105159708,100226093,7,,
2018,105156544,100229615,4,,
2018,105159735,100229618,4,,
2018,105159748,100226135,4,,
2018,105159761,100226144,5,,
2018,105159762,100226144,7,,
2018,105159810,100226198,7,,
2018,105159813,100226201,7,,
2018,105159920,100226305,3,,
2018,105159971,100226333,7,,
2018,105159922,100226305,7,,
2018,105160333,100226688,1,,
2018,105160346,100226701,5,,
2018,105160079,100226408,7,,
2018,105160077,100226408,3,,
2018,105160088,100226420,3,,
2018,105156825,100226430,4,,
2018,105160148,100226476,7,,
2018,105156867,100229894,7,1,
2018,105160175,100226502,4,,
2018,105156878,100226504,7,,
2018,105156921,100229951,6,,
2018,105157242,100230282,7,,
2018,105157297,100227001,7,,
2018,105160247,100229961,4,,
2018,105160348,100226701,7,,
2018,105157099,100226767,6,,
2018,105160416,100226775,4,,
2018,105160437,100230141,3,,
2018,105160513,100226872,7,,
2018,105160538,100226900,7,,
2018,105157185,100230227,7,,
2018,105148927,100230227,5,,
2018,105160549,100230233,7,,
2018,105157192,100226917,7,,
2018,105160569,100226928,5,,
2018,105157208,100226928,7,,
2018,105161169,100230820,7,,
2018,105160709,100227068,4,,
2018,105157401,100230425,4,,
2018,105157407,100227108,7,,
2018,105161030,100227432,4,,
2018,105161050,100227448,7,,
2018,105161096,100227504,7,,
2018,105157698,100227504,5,,
2018,105157824,100232695,7,,
2018,105161153,100227568,7,,
2018,105157929,100232820,7,,
2018,105161366,100232834,6,,
2018,105158414,100231551,1,,
2018,105157945,100232842,4,,
2018,105161379,100232853,7,,
2018,105161434,100232905,6,,
2018,105161477,100232958,7,,
2018,105161476,100232958,4,,
2018,105158054,100232958,5,,
2018,105161506,100232986,4,,
2018,105158086,100231201,4,,
2018,105158127,100231244,7,,
2018,105161564,100233053,4,,
2018,105161584,100233077,7,,
2018,105158203,100231310,5,,
2018,105158202,100231310,7,,
2018,105161629,100233131,4,,
2018,105158213,100233131,7,,
2018,105161785,100233301,4,,
2018,105161811,100233324,7,,
2018,105161847,100233370,1,,
2018,105158394,100233386,7,,
2018,105158405,100231543,6,,
2018,105161895,100233422,4,,
2018,105161900,100233427,4,,
2018,105161932,100233467,1,,
2018,105161942,100233478,1,,
2018,105161965,100233506,7,,
2018,105158494,100233542,6,,
2018,105158529,100233606,6,,
2018,105107957,100183927,4,,
2018,105113889,100182058,7,,
2018,105113905,100182086,4,,
2018,105118853,100182093,6,,
2018,105113922,100185002,6,,
2018,105117078,100193985,7,,
2018,105123273,100190590,4,,
2018,105117388,100190550,3,,
2018,105123206,100194417,7,,
2018,105123217,100194427,1,,
2018,105123234,100194449,7,,
2018,105117425,100190575,7,,
2018,105123280,100194515,7,,
2018,105123321,100194552,7,,
2018,105131376,100204069,5,,1
2018,105131374,100204069,7,1,
2018,105127723,100204105,6,,
2018,105158576,100231730,7,,
2018,105131493,100204143,1,,
2018,105127891,100199696,4,,
2018,105162108,100233687,6,,
2018,105163611,100231764,4,,
2018,105163627,100233719,6,,
2018,105163633,100233726,7,,
2018,105163671,100233766,7,,
2018,105162208,100231867,7,,
